Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,RequestTime_Hour,TimeOfDay,TravelTimeInMinutes
3139,City,26.0,Trip Completed,2016-07-13 08:54:04,2016-07-13 09:22:42,8,Morning,29.0
3438,City,26.0,Trip Completed,2016-07-13 16:12:53,2016-07-13 17:13:44,16,Evening,61.0
3966,Airport,26.0,Trip Completed,2016-07-13 22:50:42,2016-07-13 23:27:43,22,Night,37.0
6401,Airport,26.0,Trip Completed,2016-07-15 19:33:00,2016-07-15 20:16:57,19,Evening,44.0
204,City,27.0,Trip Completed,2016-11-07 06:04:00,2016-11-07 06:44:00,6,Morning,40.0
632,Airport,27.0,Trip Completed,2016-11-07 12:20:00,2016-11-07 13:10:00,12,AfternNoon,50.0
763,City,27.0,Trip Completed,2016-11-07 16:19:00,2016-11-07 17:25:00,16,Evening,66.0
1786,Airport,27.0,Trip Completed,2016-12-07 09:03:00,2016-12-07 09:58:00,9,Morning,55.0
1968,City,27.0,Trip Completed,2016-12-07 12:10:00,2016-12-07 12:49:00,12,AfternNoon,39.0
2088,Airport,27.0,Trip Completed,2016-12-07 15:51:00,2016-12-07 17:02:00,15,AfternNoon,71.0
2473,Airport,27.0,Trip Completed,2016-12-07 20:43:00,2016-12-07 21:20:00,20,Night,37.0
2869,Airport,27.0,Trip Completed,2016-07-13 05:50:09,2016-07-13 06:27:07,5,Morning,37.0
3742,Airport,27.0,Trip Completed,2016-07-13 20:24:23,2016-07-13 20:48:05,20,Night,24.0
4440,Airport,27.0,Trip Completed,2016-07-14 08:26:29,2016-07-14 09:00:36,8,Morning,34.0
5234,City,27.0,Trip Completed,2016-07-14 21:09:47,2016-07-14 21:52:37,21,Night,43.0
6354,Airport,27.0,Trip Completed,2016-07-15 18:59:01,2016-07-15 19:35:10,18,Evening,36.0
6638,City,27.0,Trip Completed,2016-07-15 21:59:10,2016-07-15 23:13:18,21,Night,74.0
84,City,28.0,Trip Completed,2016-11-07 04:50:00,2016-11-07 05:26:00,4,Early Morning,36.0
1199,City,28.0,Trip Completed,2016-11-07 21:17:00,2016-11-07 21:53:00,21,Night,36.0
1676,Airport,28.0,Trip Completed,2016-12-07 07:44:00,2016-12-07 08:40:00,7,Morning,56.0
2774,City,28.0,Trip Completed,2016-07-13 04:33:38,2016-07-13 05:13:54,4,Early Morning,40.0
3220,Airport,28.0,Trip Completed,2016-07-13 09:51:41,2016-07-13 10:24:39,9,Morning,33.0
3718,Airport,28.0,Trip Completed,2016-07-13 19:56:20,2016-07-13 20:47:17,19,Evening,51.0
4904,Airport,28.0,Trip Completed,2016-07-14 18:02:23,2016-07-14 18:58:49,18,Evening,56.0
6527,Airport,28.0,Trip Completed,2016-07-15 20:54:01,2016-07-15 21:53:29,20,Night,59.0
6710,City,28.0,Trip Completed,2016-07-15 23:02:36,2016-07-16 00:12:12,23,Night,70.0
1584,Airport,29.0,Trip Completed,2016-12-07 06:26:00,2016-12-07 07:18:00,6,Morning,52.0
1966,Airport,29.0,Trip Completed,2016-12-07 12:05:00,2016-12-07 13:12:00,12,AfternNoon,67.0
2827,City,29.0,Trip Completed,2016-07-13 05:18:31,2016-07-13 06:18:22,5,Morning,60.0
2945,Airport,29.0,Trip Completed,2016-07-13 06:34:13,2016-07-13 07:28:05,6,Morning,54.0
3365,City,29.0,Trip Completed,2016-07-13 13:47:14,2016-07-13 14:51:51,13,AfternNoon,65.0
3548,Airport,29.0,Trip Completed,2016-07-13 18:07:42,2016-07-13 19:12:22,18,Evening,65.0
3753,City,29.0,Trip Completed,2016-07-13 20:30:08,2016-07-13 21:42:32,20,Night,72.0
4569,Airport,29.0,Trip Completed,2016-07-14 09:48:17,2016-07-14 10:49:39,9,Morning,61.0
6309,Airport,29.0,Trip Completed,2016-07-15 18:29:54,2016-07-15 19:42:21,18,Evening,72.0
6437,City,29.0,Trip Completed,2016-07-15 19:53:52,2016-07-15 20:26:32,19,Evening,33.0
517,Airport,30.0,Trip Completed,2016-11-07 09:45:00,2016-11-07 10:24:00,9,Morning,39.0
1406,Airport,30.0,Trip Completed,2016-12-07 03:02:00,2016-12-07 03:55:00,3,Early Morning,53.0
1643,Airport,30.0,Trip Completed,2016-12-07 07:18:00,2016-12-07 08:10:00,7,Morning,52.0
2108,Airport,30.0,Trip Completed,2016-12-07 16:14:00,2016-12-07 16:48:00,16,Evening,34.0
2647,City,30.0,Trip Completed,2016-12-07 22:46:00,2016-12-07 23:18:00,22,Night,32.0
3129,City,30.0,Trip Completed,2016-07-13 08:41:49,2016-07-13 09:41:42,8,Morning,60.0
3738,Airport,30.0,Trip Completed,2016-07-13 20:15:54,2016-07-13 20:55:01,20,Night,39.0
4422,Airport,30.0,Trip Completed,2016-07-14 08:13:15,2016-07-14 09:13:10,8,Morning,60.0
4790,City,30.0,Trip Completed,2016-07-14 16:43:53,2016-07-14 17:56:08,16,Evening,72.0
5496,City,30.0,Trip Completed,2016-07-15 04:59:58,2016-07-15 05:34:09,4,Early Morning,34.0
6484,Airport,30.0,Trip Completed,2016-07-15 20:19:45,2016-07-15 21:01:21,20,Night,42.0
6731,Airport,30.0,Trip Completed,2016-07-15 23:23:55,2016-07-16 00:11:55,23,Night,48.0
629,Airport,31.0,Trip Completed,2016-11-07 12:14:00,2016-11-07 13:00:00,12,AfternNoon,46.0
745,Airport,31.0,Trip Completed,2016-11-07 15:48:00,2016-11-07 16:45:00,15,AfternNoon,57.0
1064,City,31.0,Trip Completed,2016-11-07 19:53:00,2016-11-07 20:31:00,19,Evening,38.0
1886,Airport,31.0,Trip Completed,2016-12-07 10:10:00,2016-12-07 10:35:00,10,Morning,25.0
5608,Airport,31.0,Trip Completed,2016-07-15 06:18:36,2016-07-15 07:07:34,6,Morning,49.0
5877,City,31.0,Trip Completed,2016-07-15 09:37:21,2016-07-15 10:08:03,9,Morning,31.0
6100,Airport,31.0,Trip Completed,2016-07-15 14:44:32,2016-07-15 15:41:12,14,AfternNoon,57.0
6659,Airport,31.0,Trip Completed,2016-07-15 22:15:45,2016-07-15 23:07:50,22,Night,52.0
2162,Airport,32.0,Trip Completed,2016-12-07 17:34:00,2016-12-07 18:33:00,17,Evening,59.0
3294,Airport,32.0,Trip Completed,2016-07-13 11:23:36,2016-07-13 12:14:06,11,Morning,50.0
3686,City,32.0,Trip Completed,2016-07-13 19:33:18,2016-07-13 20:34:21,19,Evening,61.0
4784,City,32.0,Trip Completed,2016-07-14 16:41:52,2016-07-14 17:15:01,16,Evening,33.0
5896,City,32.0,Trip Completed,2016-07-15 09:47:11,2016-07-15 10:32:41,9,Morning,46.0
6190,City,32.0,Trip Completed,2016-07-15 17:11:33,2016-07-15 17:55:50,17,Evening,44.0
6551,City,32.0,Trip Completed,2016-07-15 21:03:02,2016-07-15 22:17:22,21,Night,74.0
145,City,33.0,Trip Completed,2016-11-07 05:32:00,2016-11-07 06:37:00,5,Morning,65.0
735,City,33.0,Trip Completed,2016-11-07 15:27:00,2016-11-07 16:32:00,15,AfternNoon,65.0
918,Airport,33.0,Trip Completed,2016-11-07 18:22:00,2016-11-07 19:04:00,18,Evening,42.0
1478,City,33.0,Trip Completed,2016-12-07 05:16:00,2016-12-07 06:13:00,5,Morning,57.0
1957,City,33.0,Trip Completed,2016-12-07 11:45:00,2016-12-07 12:55:00,11,Morning,70.0
3097,City,33.0,Trip Completed,2016-07-13 08:15:34,2016-07-13 09:12:57,8,Morning,57.0
3981,Airport,33.0,Trip Completed,2016-07-13 23:13:54,2016-07-13 23:38:37,23,Night,25.0
4175,City,33.0,Trip Completed,2016-07-14 05:11:15,2016-07-14 06:15:24,5,Morning,64.0
6237,City,33.0,Trip Completed,2016-07-15 17:50:37,2016-07-15 18:49:29,17,Evening,59.0
738,City,34.0,Trip Completed,2016-11-07 15:30:00,2016-11-07 16:44:00,15,AfternNoon,74.0
2731,City,34.0,Trip Completed,2016-07-13 02:38:48,2016-07-13 03:16:56,2,Early Morning,38.0
2863,Airport,34.0,Trip Completed,2016-07-13 05:46:42,2016-07-13 06:22:39,5,Morning,36.0
3528,Airport,34.0,Trip Completed,2016-07-13 17:50:59,2016-07-13 18:17:24,17,Evening,26.0
4653,City,34.0,Trip Completed,2016-07-14 11:58:46,2016-07-14 12:55:21,11,Morning,57.0
5042,City,34.0,Trip Completed,2016-07-14 19:21:16,2016-07-14 20:05:07,19,Evening,44.0
360,Airport,35.0,Trip Completed,2016-11-07 08:02:00,2016-11-07 09:05:00,8,Morning,63.0
771,Airport,35.0,Trip Completed,2016-11-07 16:19:00,2016-11-07 17:34:00,16,Evening,75.0
1274,City,35.0,Trip Completed,2016-11-07 22:01:00,2016-11-07 23:21:00,22,Night,80.0
1501,City,35.0,Trip Completed,2016-12-07 05:41:00,2016-12-07 06:47:00,5,Morning,66.0
1972,City,35.0,Trip Completed,2016-12-07 12:22:00,2016-12-07 12:43:00,12,AfternNoon,21.0
2871,City,35.0,Trip Completed,2016-07-13 05:53:33,2016-07-13 07:00:33,5,Morning,67.0
3395,City,35.0,Trip Completed,2016-07-13 14:52:52,2016-07-13 15:33:04,14,AfternNoon,40.0
3572,City,35.0,Trip Completed,2016-07-13 18:25:52,2016-07-13 19:31:28,18,Evening,66.0
4118,Airport,35.0,Trip Completed,2016-07-14 04:28:35,2016-07-14 05:26:48,4,Early Morning,58.0
4739,City,35.0,Trip Completed,2016-07-14 14:52:43,2016-07-14 15:37:25,14,AfternNoon,45.0
6556,City,35.0,Trip Completed,2016-07-15 21:09:57,2016-07-15 21:38:06,21,Night,28.0
6677,Airport,35.0,Trip Completed,2016-07-15 22:29:56,2016-07-15 23:22:48,22,Night,53.0
1104,Airport,36.0,Trip Completed,2016-11-07 20:17:00,2016-11-07 21:20:00,20,Night,63.0
1596,Airport,36.0,Trip Completed,2016-12-07 06:39:00,2016-12-07 07:30:00,6,Morning,51.0
1835,Airport,36.0,Trip Completed,2016-12-07 09:35:00,2016-12-07 10:30:00,9,Morning,55.0
2110,Airport,36.0,Trip Completed,2016-12-07 16:19:00,2016-12-07 17:12:00,16,Evening,53.0
2759,Airport,36.0,Trip Completed,2016-07-13 03:50:03,2016-07-13 04:33:15,3,Early Morning,43.0
3010,Airport,36.0,Trip Completed,2016-07-13 07:26:03,2016-07-13 08:40:52,7,Morning,75.0
3403,City,36.0,Trip Completed,2016-07-13 15:16:52,2016-07-13 15:45:52,15,AfternNoon,29.0
3856,Airport,36.0,Trip Completed,2016-07-13 21:34:21,2016-07-13 22:26:18,21,Night,52.0
4472,City,36.0,Trip Completed,2016-07-14 08:39:44,2016-07-14 09:55:40,8,Morning,76.0
5199,City,36.0,Trip Completed,2016-07-14 20:50:52,2016-07-14 21:57:39,20,Night,67.0
5612,City,36.0,Trip Completed,2016-07-15 06:15:54,2016-07-15 07:17:47,6,Morning,62.0
6614,Airport,36.0,Trip Completed,2016-07-15 21:40:39,2016-07-15 22:56:08,21,Night,75.0
191,Airport,37.0,Trip Completed,2016-11-07 05:55:00,2016-11-07 06:45:00,5,Morning,50.0
333,City,37.0,Trip Completed,2016-11-07 07:43:00,2016-11-07 08:53:00,7,Morning,70.0
488,Airport,37.0,Trip Completed,2016-11-07 09:35:00,2016-11-07 10:20:00,9,Morning,45.0
1780,City,37.0,Trip Completed,2016-12-07 08:58:00,2016-12-07 09:45:00,8,Morning,47.0
2235,Airport,37.0,Trip Completed,2016-12-07 18:12:00,2016-12-07 19:14:00,18,Evening,62.0
2516,City,37.0,Trip Completed,2016-12-07 21:05:00,2016-12-07 22:18:00,21,Night,73.0
4209,City,37.0,Trip Completed,2016-07-14 05:37:01,2016-07-14 06:42:12,5,Morning,65.0
4726,City,37.0,Trip Completed,2016-07-14 13:52:52,2016-07-14 15:04:54,13,AfternNoon,72.0
5088,Airport,37.0,Trip Completed,2016-07-14 19:52:54,2016-07-14 21:06:33,19,Evening,74.0
5352,Airport,37.0,Trip Completed,2016-07-14 23:01:45,2016-07-14 23:45:53,23,Night,44.0
6024,Airport,37.0,Trip Completed,2016-07-15 12:43:09,2016-07-15 13:55:27,12,AfternNoon,72.0
6196,Airport,37.0,Trip Completed,2016-07-15 17:19:56,2016-07-15 18:03:53,17,Evening,44.0
6297,City,37.0,Trip Completed,2016-07-15 18:21:09,2016-07-15 18:57:24,18,Evening,36.0
125,City,38.0,Trip Completed,2016-11-07 05:12:00,2016-11-07 06:17:00,5,Morning,65.0
1611,City,38.0,Trip Completed,2016-12-07 06:49:00,2016-12-07 07:44:00,6,Morning,55.0
1814,City,38.0,Trip Completed,2016-12-07 09:19:00,2016-12-07 09:59:00,9,Morning,40.0
3088,City,38.0,Trip Completed,2016-07-13 08:12:39,2016-07-13 09:01:02,8,Morning,48.0
3384,Airport,38.0,Trip Completed,2016-07-13 14:40:53,2016-07-13 15:34:26,14,AfternNoon,54.0
4218,Airport,38.0,Trip Completed,2016-07-14 05:38:17,2016-07-14 06:24:48,5,Morning,47.0
5757,City,38.0,Trip Completed,2016-07-15 08:12:21,2016-07-15 09:17:55,8,Morning,66.0
5958,Airport,38.0,Trip Completed,2016-07-15 10:48:38,2016-07-15 11:49:20,10,Morning,61.0
6314,City,38.0,Trip Completed,2016-07-15 18:31:06,2016-07-15 19:30:28,18,Evening,59.0
249,City,39.0,Trip Completed,2016-11-07 06:31:00,2016-11-07 07:14:00,6,Morning,43.0
728,City,39.0,Trip Completed,2016-11-07 15:05:00,2016-11-07 16:09:00,15,AfternNoon,64.0
3042,City,39.0,Trip Completed,2016-07-13 07:38:51,2016-07-13 08:32:47,7,Morning,54.0
3620,City,39.0,Trip Completed,2016-07-13 18:54:52,2016-07-13 20:08:38,18,Evening,74.0
4276,City,39.0,Trip Completed,2016-07-14 06:22:04,2016-07-14 07:23:02,6,Morning,61.0
4735,City,39.0,Trip Completed,2016-07-14 14:43:10,2016-07-14 15:51:37,14,AfternNoon,68.0
1353,Airport,40.0,Trip Completed,2016-11-07 23:51:00,2016-12-07 00:34:00,23,Night,43.0
1568,City,40.0,Trip Completed,2016-12-07 06:18:00,2016-12-07 06:52:00,6,Morning,34.0
2465,City,40.0,Trip Completed,2016-12-07 20:38:00,2016-12-07 21:37:00,20,Night,59.0
3688,City,40.0,Trip Completed,2016-07-13 19:39:52,2016-07-13 20:40:51,19,Evening,61.0
4727,City,40.0,Trip Completed,2016-07-14 14:06:18,2016-07-14 15:02:55,14,AfternNoon,57.0
5348,City,40.0,Trip Completed,2016-07-14 22:50:55,2016-07-14 23:45:17,22,Night,54.0
6537,Airport,40.0,Trip Completed,2016-07-15 20:52:18,2016-07-15 22:03:09,20,Night,71.0
1941,Airport,41.0,Trip Completed,2016-12-07 11:29:00,2016-12-07 12:09:00,11,Morning,40.0
3766,Airport,41.0,Trip Completed,2016-07-13 20:33:01,2016-07-13 21:24:23,20,Night,51.0
4243,Airport,41.0,Trip Completed,2016-07-14 06:02:47,2016-07-14 06:37:57,6,Morning,35.0
4717,Airport,41.0,Trip Completed,2016-07-14 13:42:45,2016-07-14 14:36:58,13,AfternNoon,54.0
5682,City,41.0,Trip Completed,2016-07-15 07:16:19,2016-07-15 08:24:55,7,Morning,69.0
6343,City,41.0,Trip Completed,2016-07-15 18:44:07,2016-07-15 19:21:59,18,Evening,38.0
6726,Airport,41.0,Trip Completed,2016-07-15 23:22:28,2016-07-16 00:12:03,23,Night,50.0
238,City,42.0,Trip Completed,2016-11-07 06:27:00,2016-11-07 07:15:00,6,Morning,48.0
2624,City,42.0,Trip Completed,2016-12-07 22:16:00,2016-12-07 23:17:00,22,Night,61.0
2787,City,42.0,Trip Completed,2016-07-13 04:54:46,2016-07-13 05:29:11,4,Early Morning,34.0
3992,City,42.0,Trip Completed,2016-07-13 23:24:52,2016-07-14 00:04:39,23,Night,40.0
4974,City,42.0,Trip Completed,2016-07-14 18:44:58,2016-07-14 19:16:18,18,Evening,31.0
5478,Airport,42.0,Trip Completed,2016-07-15 04:43:40,2016-07-15 05:44:45,4,Early Morning,61.0
5641,City,42.0,Trip Completed,2016-07-15 06:46:40,2016-07-15 07:16:35,6,Morning,30.0
128,City,43.0,Trip Completed,2016-11-07 05:12:00,2016-11-07 05:48:00,5,Morning,36.0
627,City,43.0,Trip Completed,2016-11-07 12:12:00,2016-11-07 13:10:00,12,AfternNoon,58.0
1766,Airport,43.0,Trip Completed,2016-12-07 08:45:00,2016-12-07 09:52:00,8,Morning,67.0
2089,City,43.0,Trip Completed,2016-12-07 15:49:00,2016-12-07 16:32:00,15,AfternNoon,43.0
3565,City,43.0,Trip Completed,2016-07-13 18:13:10,2016-07-13 18:50:29,18,Evening,37.0
3954,Airport,43.0,Trip Completed,2016-07-13 22:43:45,2016-07-14 00:03:31,22,Night,80.0
4204,City,43.0,Trip Completed,2016-07-14 05:36:10,2016-07-14 06:23:14,5,Morning,47.0
4651,City,43.0,Trip Completed,2016-07-14 11:54:26,2016-07-14 12:47:18,11,Morning,53.0
5814,City,43.0,Trip Completed,2016-07-15 08:43:57,2016-07-15 09:55:23,8,Morning,71.0
6062,City,43.0,Trip Completed,2016-07-15 13:48:40,2016-07-15 14:51:36,13,AfternNoon,63.0
118,Airport,44.0,Trip Completed,2016-11-07 05:11:00,2016-11-07 05:52:00,5,Morning,41.0
339,Airport,44.0,Trip Completed,2016-11-07 07:49:00,2016-11-07 08:45:00,7,Morning,56.0
766,City,44.0,Trip Completed,2016-11-07 16:23:00,2016-11-07 17:27:00,16,Evening,64.0
1133,Airport,44.0,Trip Completed,2016-11-07 20:27:00,2016-11-07 21:31:00,20,Night,64.0
2458,City,44.0,Trip Completed,2016-12-07 20:33:00,2016-12-07 21:33:00,20,Night,60.0
3060,Airport,44.0,Trip Completed,2016-07-13 07:56:53,2016-07-13 09:12:13,7,Morning,75.0
3653,City,44.0,Trip Completed,2016-07-13 19:18:27,2016-07-13 19:51:00,19,Evening,33.0
4321,City,44.0,Trip Completed,2016-07-14 06:56:17,2016-07-14 07:47:58,6,Morning,52.0
5672,Airport,44.0,Trip Completed,2016-07-15 07:07:07,2016-07-15 07:59:21,7,Morning,52.0
1698,City,45.0,Trip Completed,2016-12-07 07:56:00,2016-12-07 08:56:00,7,Morning,60.0
2098,City,45.0,Trip Completed,2016-12-07 16:12:00,2016-12-07 16:42:00,16,Evening,30.0
2733,City,45.0,Trip Completed,2016-07-13 02:37:50,2016-07-13 03:45:00,2,Early Morning,67.0
2917,Airport,45.0,Trip Completed,2016-07-13 06:21:57,2016-07-13 06:53:54,6,Morning,32.0
3151,Airport,45.0,Trip Completed,2016-07-13 09:00:37,2016-07-13 09:38:31,9,Morning,38.0
3358,City,45.0,Trip Completed,2016-07-13 13:30:22,2016-07-13 14:38:35,13,AfternNoon,68.0
5435,City,45.0,Trip Completed,2016-07-15 02:52:10,2016-07-15 03:43:43,2,Early Morning,52.0
5717,Airport,45.0,Trip Completed,2016-07-15 07:41:01,2016-07-15 08:24:01,7,Morning,43.0
635,Airport,46.0,Trip Completed,2016-11-07 12:25:00,2016-11-07 13:29:00,12,AfternNoon,64.0
1275,Airport,46.0,Trip Completed,2016-11-07 22:05:00,2016-11-07 23:02:00,22,Night,57.0
1562,Airport,46.0,Trip Completed,2016-12-07 06:16:00,2016-12-07 07:15:00,6,Morning,59.0
2908,Airport,46.0,Trip Completed,2016-07-13 06:14:46,2016-07-13 07:17:20,6,Morning,63.0
3414,City,46.0,Trip Completed,2016-07-13 15:28:23,2016-07-13 16:44:23,15,AfternNoon,76.0
3638,Airport,46.0,Trip Completed,2016-07-13 19:09:50,2016-07-13 19:58:45,19,Evening,49.0
5132,Airport,46.0,Trip Completed,2016-07-14 20:11:42,2016-07-14 20:40:50,20,Night,29.0
5422,City,46.0,Trip Completed,2016-07-15 02:09:09,2016-07-15 03:09:26,2,Early Morning,60.0
5724,City,46.0,Trip Completed,2016-07-15 07:40:09,2016-07-15 08:48:45,7,Morning,69.0
6026,Airport,46.0,Trip Completed,2016-07-15 12:50:41,2016-07-15 13:35:03,12,AfternNoon,44.0
6416,City,46.0,Trip Completed,2016-07-15 19:42:15,2016-07-15 20:27:36,19,Evening,45.0
995,Airport,47.0,Trip Completed,2016-11-07 19:11:00,2016-11-07 19:33:00,19,Evening,22.0
1771,City,47.0,Trip Completed,2016-12-07 08:56:00,2016-12-07 09:27:00,8,Morning,31.0
2729,Airport,47.0,Trip Completed,2016-07-13 02:36:56,2016-07-13 03:03:11,2,Early Morning,26.0
3416,City,47.0,Trip Completed,2016-07-13 15:31:59,2016-07-13 16:06:48,15,AfternNoon,35.0
4286,City,47.0,Trip Completed,2016-07-14 06:35:07,2016-07-14 07:35:54,6,Morning,61.0
5012,Airport,47.0,Trip Completed,2016-07-14 18:59:54,2016-07-14 20:05:50,18,Evening,66.0
6761,Airport,47.0,Trip Completed,2016-07-15 00:05:00,2016-07-15 00:47:06,0,Early Morning,42.0
5638,City,47.0,Trip Completed,2016-07-15 06:40:51,2016-07-15 07:18:48,6,Morning,38.0
6191,Airport,47.0,Trip Completed,2016-07-15 17:17:50,2016-07-15 18:16:35,17,Evening,59.0
443,City,48.0,Trip Completed,2016-11-07 09:05:00,2016-11-07 09:45:00,9,Morning,40.0
1299,City,48.0,Trip Completed,2016-11-07 22:22:00,2016-11-07 23:06:00,22,Night,44.0
1637,Airport,48.0,Trip Completed,2016-12-07 07:09:00,2016-12-07 08:15:00,7,Morning,66.0
2099,Airport,48.0,Trip Completed,2016-12-07 16:03:00,2016-12-07 17:16:00,16,Evening,73.0
2349,Airport,48.0,Trip Completed,2016-12-07 19:22:00,2016-12-07 20:07:00,19,Evening,45.0
3081,City,48.0,Trip Completed,2016-07-13 08:10:39,2016-07-13 08:47:52,8,Morning,37.0
3555,Airport,48.0,Trip Completed,2016-07-13 18:08:02,2016-07-13 19:07:06,18,Evening,59.0
3798,City,48.0,Trip Completed,2016-07-13 20:55:06,2016-07-13 21:41:49,20,Night,47.0
3982,Airport,48.0,Trip Completed,2016-07-13 23:16:52,2016-07-14 00:34:05,23,Night,77.0
4082,Airport,48.0,Trip Completed,2016-07-14 02:37:56,2016-07-14 03:23:21,2,Early Morning,45.0
4672,City,48.0,Trip Completed,2016-07-14 12:36:18,2016-07-14 13:47:19,12,AfternNoon,71.0
4937,City,48.0,Trip Completed,2016-07-14 18:22:21,2016-07-14 19:14:54,18,Evening,53.0
5594,Airport,48.0,Trip Completed,2016-07-15 06:05:47,2016-07-15 07:02:34,6,Morning,57.0
540,City,49.0,Trip Completed,2016-11-07 09:56:00,2016-11-07 10:52:00,9,Morning,56.0
1533,City,49.0,Trip Completed,2016-12-07 05:56:00,2016-12-07 06:32:00,5,Morning,36.0
2359,City,49.0,Trip Completed,2016-12-07 19:31:00,2016-12-07 20:28:00,19,Evening,57.0
2603,City,49.0,Trip Completed,2016-12-07 22:00:00,2016-12-07 22:51:00,22,Night,51.0
2965,Airport,49.0,Trip Completed,2016-07-13 06:56:35,2016-07-13 07:25:58,6,Morning,29.0
4002,City,49.0,Trip Completed,2016-07-13 23:39:25,2016-07-14 00:50:46,23,Night,71.0
4364,Airport,49.0,Trip Completed,2016-07-14 07:26:46,2016-07-14 08:07:07,7,Morning,40.0
4614,Airport,49.0,Trip Completed,2016-07-14 10:51:16,2016-07-14 11:28:51,10,Morning,38.0
5235,Airport,49.0,Trip Completed,2016-07-14 21:08:55,2016-07-14 22:00:26,21,Night,52.0
5979,Airport,49.0,Trip Completed,2016-07-15 11:35:28,2016-07-15 12:11:05,11,Morning,36.0
6145,Airport,49.0,Trip Completed,2016-07-15 16:08:41,2016-07-15 17:20:36,16,Evening,72.0
6363,Airport,49.0,Trip Completed,2016-07-15 19:07:09,2016-07-15 19:46:41,19,Evening,40.0
2481,City,50.0,Trip Completed,2016-12-07 20:40:00,2016-12-07 21:37:00,20,Night,57.0
3328,Airport,50.0,Trip Completed,2016-07-13 12:28:51,2016-07-13 13:10:08,12,AfternNoon,41.0
3908,Airport,50.0,Trip Completed,2016-07-13 22:07:15,2016-07-13 23:15:39,22,Night,68.0
4416,City,50.0,Trip Completed,2016-07-14 08:12:46,2016-07-14 09:08:19,8,Morning,56.0
4966,Airport,50.0,Trip Completed,2016-07-14 18:35:40,2016-07-14 19:19:51,18,Evening,44.0
5243,City,50.0,Trip Completed,2016-07-14 21:12:10,2016-07-14 22:15:12,21,Night,63.0
5697,City,50.0,Trip Completed,2016-07-15 07:32:38,2016-07-15 08:12:26,7,Morning,40.0
5864,Airport,50.0,Trip Completed,2016-07-15 09:22:59,2016-07-15 10:18:31,9,Morning,56.0
6530,Airport,50.0,Trip Completed,2016-07-15 20:51:59,2016-07-15 21:30:57,20,Night,39.0
686,City,51.0,Trip Completed,2016-11-07 13:44:00,2016-11-07 14:30:00,13,AfternNoon,46.0
777,Airport,51.0,Trip Completed,2016-11-07 16:41:00,2016-11-07 17:32:00,16,Evening,51.0
1455,Airport,51.0,Trip Completed,2016-12-07 04:56:00,2016-12-07 05:27:00,4,Early Morning,31.0
1906,Airport,51.0,Trip Completed,2016-12-07 10:38:00,2016-12-07 11:22:00,10,Morning,44.0
2432,Airport,51.0,Trip Completed,2016-12-07 20:15:00,2016-12-07 20:59:00,20,Night,44.0
2977,Airport,51.0,Trip Completed,2016-07-13 06:52:35,2016-07-13 07:47:34,6,Morning,55.0
3964,City,51.0,Trip Completed,2016-07-13 22:53:20,2016-07-13 23:34:07,22,Night,41.0
4182,Airport,51.0,Trip Completed,2016-07-14 05:24:02,2016-07-14 06:24:49,5,Morning,61.0
4679,City,51.0,Trip Completed,2016-07-14 12:44:59,2016-07-14 13:39:06,12,AfternNoon,54.0
4997,City,51.0,Trip Completed,2016-07-14 18:57:20,2016-07-14 19:41:29,18,Evening,44.0
5600,City,51.0,Trip Completed,2016-07-15 06:09:20,2016-07-15 07:12:45,6,Morning,63.0
5910,Airport,51.0,Trip Completed,2016-07-15 10:00:43,2016-07-15 10:52:49,10,Morning,52.0
6597,Airport,51.0,Trip Completed,2016-07-15 21:35:04,2016-07-15 22:21:17,21,Night,46.0
64,City,52.0,Trip Completed,2016-11-07 04:16:00,2016-11-07 05:28:00,4,Early Morning,72.0
687,Airport,52.0,Trip Completed,2016-11-07 13:41:00,2016-11-07 14:25:00,13,AfternNoon,44.0
1625,City,52.0,Trip Completed,2016-12-07 07:01:00,2016-12-07 07:49:00,7,Morning,48.0
1958,Airport,52.0,Trip Completed,2016-12-07 11:41:00,2016-12-07 12:35:00,11,Morning,54.0
2160,Airport,52.0,Trip Completed,2016-12-07 17:32:00,2016-12-07 18:07:00,17,Evening,35.0
2517,Airport,52.0,Trip Completed,2016-12-07 21:04:00,2016-12-07 22:20:00,21,Night,76.0
2894,City,52.0,Trip Completed,2016-07-13 06:01:37,2016-07-13 07:13:57,6,Morning,72.0
3739,Airport,52.0,Trip Completed,2016-07-13 20:21:38,2016-07-13 21:06:29,20,Night,45.0
4737,City,52.0,Trip Completed,2016-07-14 14:37:56,2016-07-14 15:47:44,14,AfternNoon,70.0
5064,Airport,52.0,Trip Completed,2016-07-14 19:28:03,2016-07-14 20:34:00,19,Evening,66.0
